ID,LastName,FirstName,Gender,DateOfBirth,Company,PolicyNumber,Coverage,IssueDate,IssueState,FaceAmount,PremiumAmount,CashValue
T-UL0061142-11           ,Buckingham               ,Charlene            ,F,19680421,TAI  ,UL0061142      ,01  ,20071227,NY,530000.00,153.36,102055
T-UL0061160-11           ,Buckingham               ,Christopher         ,M,19351116,TAI  ,UL0061160      ,01  ,20061013,IN,225000.00,1599.36,155476
T-JT1894070-12           ,Buckingham               ,Dawn                ,F,19510104,TAI  ,JT1894070      ,01  ,20020401,FL,3000000.00,3030.72,45559
T-LF2265761-11           ,Buckingham               ,Deborah             ,F,19691216,TAI  ,LF2265761      ,01  ,20100805,WI,1000000.00,1254.00,0
T-LF2914523-11           ,Buckingham               ,Dora                ,F,19610528,TAI  ,LF2914523      ,01  ,20071201,OH,100000.00,152.90,472
T-LF2927350-11           ,Buckingham               ,Dora                ,F,19650206,TAI  ,LF2927350      ,01  ,20080601,MN,200000.00,268.40,402
T-TM2975084-11           ,Buckingham               ,Douglas             ,M,19531211,TAI  ,TM2975084      ,01  ,20080601,KY,500000.00,3052.50,0
T-LF2212428-11           ,Buckingham               ,Elmer               ,M,19720908,TAI  ,LF2212428      ,01  ,20100920,FL,100000.00,137.50,0
T-LF2276850-11           ,Buckingham               ,Eileen              ,F,19870215,TAI  ,LF2276850      ,01  ,20101020,AL,250000.00,192.50,0
T-LF2768126-11           ,Buckingham               ,Elizabeth           ,F,19460623,TAI  ,LF2768126      ,01  ,20090520,IL,100000.00,337.70,0
T-LF2997115-11           ,Buckingham               ,Elaine              ,F,19711203,TAI  ,LF2997115      ,01  ,20080401,MI,250000.00,250.25,362
T-UL0061151-11           ,Buckingham               ,Elizabeth           ,F,19731130,TAI  ,UL0061151      ,01  ,20051230,GA,344040.00,143.28,45496
T-V19891456-11           ,Buckingham               ,Elaine              ,F,19600903,TAI  ,V19891456      ,01  ,20061231,CO,648155.00,737.28,133742
T-V19897933-11           ,Buckingham               ,Eva                 ,F,19761130,TAI  ,V19897933      ,01  ,20080316,DE,1105719.00,113.88,153246
T-LF2741411-11           ,Buckingham               ,Frances             ,F,19460417,TAI  ,LF2741411      ,01  ,20090301,WI,100000.00,319.00,0
T-TM2715968-11           ,Buckingham               ,Florence            ,F,19780524,TAI  ,TM2715968      ,01  ,20091020,CO,1000000.00,605.00,0
T-UL0061148-11           ,Buckingham               ,Frank               ,M,19670813,TAI  ,UL0061148      ,01  ,20060610,TN,350000.00,454.08,79691
T-JT1894070-11           ,Buckingham               ,George              ,M,19520131,TAI  ,JT1894070      ,01  ,20020401,FL,3000000.00,3030.72,45559
T-LF2924705-11           ,Buckingham               ,Georgia             ,F,19750119,TAI  ,LF2924705      ,01  ,20080701,FL,250000.00,222.75,312
T-LF2927050-11           ,Buckingham               ,Gary                ,M,19561014,TAI  ,LF2927050      ,01  ,20080901,WV,150000.00,369.60,570
T-TM2977347-11           ,Buckingham               ,Grace               ,F,19760122,TAI  ,TM2977347      ,01  ,20080601,OH,150000.00,181.50,0
T-UL0061094-11           ,Buckingham               ,Gregory             ,M,19480924,TAI  ,UL0061094      ,01  ,20061130,HI,421462.00,1644.12,193117
T-UL0061157-11           ,Buckingham               ,Gregory             ,M,19560303,TAI  ,UL0061157      ,01  ,20061221,AL,114683.00,302.28,40603
T-V19891422-11           ,Buckingham               ,Gail                ,F,19480830,TAI  ,V19891422      ,01  ,20061231,CO,883592.00,2502.96,316535
T-LF2774088-11           ,Buckingham               ,Henry               ,M,19750807,TAI  ,LF2774088      ,01  ,20091220,ON,1000000.00,1155.00,0
T-UL0061154-11           ,Buckingham               ,Helen               ,F,19600419,TAI  ,UL0061154      ,01  ,20070808,WI,550000.00,1360.56,157097
T-LF2276483-11           ,Buckingham               ,Joan                ,F,19350708,TAI  ,LF2276483      ,01  ,20110105,FL,100000.00,657.80,0
T-LF2718315-11           ,Buckingham               ,Janice              ,F,19681027,TAI  ,LF2718315      ,01  ,20090905,FL,100000.00,125.40,0
T-LF2936051-11           ,Buckingham               ,John                ,M,19710716,TAI  ,LF2936051      ,01  ,20081220,WA,250000.00,434.50,0
T-LF2952481-11           ,Buckingham               ,Joan                ,F,19321112,TAI  ,LF2952481      ,01  ,20081101,OH,100000.00,657.80,984
T-LF2976279-11           ,Buckingham               ,Jeanne              ,F,19450807,TAI  ,LF2976279      ,01  ,20080501,OH,100000.00,319.00,526
T-TM2794577-11           ,Buckingham               ,Janice              ,F,19840131,TAI  ,TM2794577      ,01  ,20091105,CO,500000.00,412.50,0
T-UL0061088-11           ,Buckingham               ,Jacqueline          ,F,19590426,TAI  ,UL0061088      ,01  ,20061001,GA,371002.00,967.20,109680
T-V19891224-11           ,Buckingham               ,Jeffrey             ,M,19620413,TAI  ,V19891224      ,01  ,20080316,DE,2067003.00,1329.60,674733
T-V19894338-11           ,Buckingham               ,Jacqueline          ,F,19590929,TAI  ,V19894338      ,01  ,20051231,OH,472984.00,381.12,118387
T-V19897808-11           ,Buckingham               ,Jon                 ,M,19490320,TAI  ,V19897808      ,01  ,20071229,TX,1609591.00,14284.44,116381
T-LF2749870-11           ,Buckingham               ,Karen               ,F,19490308,TAI  ,LF2749870      ,01  ,20090301,OH,100000.00,294.80,0
T-LF2767753-11           ,Buckingham               ,Karen               ,F,19850905,TAI  ,LF2767753      ,01  ,20090520,MO,100000.00,66.00,0
T-TM2713399-11           ,Buckingham               ,Kathleen            ,F,19680223,TAI  ,TM2713399      ,01  ,20091105,MI,750000.00,1402.50,0
T-TM2794514-11           ,Buckingham               ,Kathryn             ,F,19870331,TAI  ,TM2794514      ,01  ,20091105,NY,125000.00,123.75,0
T-LF2760251-11           ,Buckingham               ,Lucille             ,F,19360902,TAI  ,LF2760251      ,01  ,20090505,IL,100000.00,561.00,0
T-LF2789055-11           ,Buckingham               ,Loretta             ,F,19800904,TAI  ,LF2789055      ,01  ,20090620,FL,200000.00,237.60,0
T-LF2978637-11           ,Buckingham               ,Lynn                ,F,19460809,TAI  ,LF2978637      ,01  ,20080501,OH,100000.00,304.70,502
T-TM2975054-11           ,Buckingham               ,Lynn                ,F,19540606,TAI  ,TM2975054      ,01  ,20080601,OH,250000.00,1058.75,0
T-UL0061103-11           ,Buckingham               ,Lee                 ,M,19560101,TAI  ,UL0061103      ,01  ,20061001,GA,338000.00,1196.04,137448
T-LF2954663-11           ,Buckingham               ,Mark                ,M,19821231,TAI  ,LF2954663      ,01  ,20081001,FL,1000000.00,770.00,970
T-LF2994027-11           ,Buckingham               ,Maria               ,F,19481130,TAI  ,LF2994027      ,01  ,20080301,OH,100000.00,278.30,448
T-UL0061100-11           ,Buckingham               ,Matthew             ,M,19651004,TAI  ,UL0061100      ,01  ,20061221,AL,155957.00,159.84,34847
T-UL0061106-11           ,Buckingham               ,Mark                ,M,19440707,TAI  ,UL0061106      ,01  ,20051230,GA,122327.00,834.12,65812
T-UL0061109-11           ,Buckingham               ,Mark                ,M,19600225,TAI  ,UL0061109      ,01  ,20061221,AL,129278.00,250.20,38619
T-UL0061112-11           ,Buckingham               ,Mark                ,M,19581204,TAI  ,UL0061112      ,01  ,20070309,AL,221290.00,465.24,71348
T-UL0061115-11           ,Buckingham               ,Marcus              ,M,19730311,TAI  ,UL0061115      ,01  ,20051230,GA,265999.00,228.96,53965
T-V19891273-11           ,Buckingham               ,Matthew             ,M,19610204,TAI  ,V19891273      ,01  ,20080316,DE,1087733.00,772.92,368226
T-V19891425-11           ,Buckingham               ,Marie               ,F,19660831,TAI  ,V19891425      ,01  ,20061231,CO,913946.00,652.44,133802
T-V19897806-11           ,Buckingham               ,Maureen             ,F,19760123,TAI  ,V19897806      ,01  ,20071229,TX,1518193.00,702.00,50864
T-LF2763369-11           ,Buckingham               ,Nora                ,F,19450801,TAI  ,LF2763369      ,01  ,20090605,OR,100000.00,354.20,0
T-LF2938125-11           ,Buckingham               ,Nora                ,F,19310924,TAI  ,LF2938125      ,01  ,20081205,MO,100000.00,750.20,1066
T-LF2212470-11           ,Buckingham               ,Phyllis             ,F,19660428,TAI  ,LF2212470      ,01  ,20100920,FL,100000.00,148.50,0
T-LF2936052-11           ,Buckingham               ,Patricia            ,F,19680114,TAI  ,LF2936052      ,01  ,20081220,WA,250000.00,313.50,0
T-LF2978966-11           ,Buckingham               ,Pauline             ,F,19430217,TAI  ,LF2978966      ,01  ,20080501,OH,100000.00,364.10,610
T-LF2248987-11           ,Buckingham               ,Regina              ,F,19441002,TAI  ,LF2248987      ,01  ,20100605,WA,100000.00,470.80,0
T-LF2294171-11           ,Buckingham               ,Rachel              ,F,19910821,TAI  ,LF2294171      ,01  ,20101005,FL,200000.00,134.20,0
T-LF2958216-11           ,Buckingham               ,Rachel              ,F,19401229,TAI  ,LF2958216      ,01  ,20081105,ON,100000.00,430.10,676
T-LF2970747-11           ,Buckingham               ,Robert              ,M,19760327,TAI  ,LF2970747      ,01  ,20080501,OH,200000.00,259.60,386
T-LF2978127-11           ,Buckingham               ,Regina              ,F,19420410,TAI  ,LF2978127      ,01  ,20080401,KY,100000.00,364.10,610
T-TM2794772-11           ,Buckingham               ,Ruth                ,F,19740504,TAI  ,TM2794772      ,01  ,20091120,CA,150000.00,181.50,0
T-UL0061127-11           ,Buckingham               ,Ronald              ,M,19760214,TAI  ,UL0061127      ,01  ,20061221,AL,216647.00,114.48,25946
T-UL0061130-11           ,Buckingham               ,Ronald              ,M,19641202,TAI  ,UL0061130      ,01  ,20061221,AL,151057.00,180.24,35540
T-V19335605-11           ,Buckingham               ,Richard             ,M,19680826,TAI  ,V19335605      ,01  ,20071108,SC,581136.00,566.40,149985
T-V19891423-11           ,Buckingham               ,Richard             ,M,19490603,TAI  ,V19891423      ,01  ,20061231,CO,1012867.00,5442.36,442172
T-V19891454-11           ,Buckingham               ,Richard             ,M,19710613,TAI  ,V19891454      ,01  ,20061231,CO,658967.00,595.80,104881
T-V19894330-11           ,Buckingham               ,Raymond             ,M,19720414,TAI  ,V19894330      ,01  ,20051231,OH,595376.00,346.80,111565
T-V19897804-11           ,Buckingham               ,Richard             ,M,19740226,TAI  ,V19897804      ,01  ,20071229,TX,1530493.00,1228.56,62951
T-LF2210241-11           ,Buckingham               ,Suzanne             ,F,19900515,TAI  ,LF2210241      ,01  ,20100905,AL,500000.00,302.50,0
T-LF2742190-11           ,Buckingham               ,Shirley             ,F,19680313,TAI  ,LF2742190      ,01  ,20090301,OH,100000.00,152.90,0
T-LF2765726-11           ,Buckingham               ,Sandra              ,F,19440309,TAI  ,LF2765726      ,01  ,20090520,IL,100000.00,386.10,0
T-LF2936318-11           ,Buckingham               ,Sharon              ,F,19500804,TAI  ,LF2936318      ,01  ,20081205,OR,100000.00,282.70,426
T-TM2713838-11           ,Buckingham               ,Sharon              ,F,19700403,TAI  ,TM2713838      ,01  ,20091105,WI,250000.00,440.00,0
T-TM2715503-11           ,Buckingham               ,Suzanne             ,F,19790401,TAI  ,TM2715503      ,01  ,20091101,IL,250000.00,247.50,0
T-TM2972698-11           ,Buckingham               ,Susan               ,F,19820221,TAI  ,TM2972698      ,01  ,20080601,FL,1000000.00,440.00,0
T-LF2978614-11           ,Buckingham               ,Timothy             ,M,19380511,TAI  ,LF2978614      ,01  ,20080501,OH,100000.00,616.00,854
T-TM2973685-11           ,Buckingham               ,Timothy             ,M,19710611,TAI  ,TM2973685      ,01  ,20080701,MI,1000000.00,1430.00,0
T-LF2979506-11           ,Buckingham               ,Vanessa             ,F,19440601,TAI  ,LF2979506      ,01  ,20080601,WA,100000.00,348.70,576
T-UL0061145-11           ,Buckingham               ,Victor              ,M,19540217,TAI  ,UL0061145      ,01  ,20090403,LA,242000.00,1030.56,4163
T-V19894331-11           ,Buckingham               ,Victor              ,M,19700220,TAI  ,V19894331      ,01  ,20051231,OH,557231.00,369.96,114818
T-LF2906367-11           ,Buckingham               ,William             ,M,19460424,TAI  ,LF2906367      ,01  ,20070401,WV,250000.00,940.50,2954
T-UL0061118-11           ,Buckingham               ,William             ,M,19561031,TAI  ,UL0061118      ,01  ,20060610,TN,350000.00,1197.60,128222
T-V19891458-11           ,Buckingham               ,William             ,M,19560618,TAI  ,V19891458      ,01  ,20061231,CO,778115.00,2761.20,263873
T-V19899774-11           ,Buckingham               ,William             ,M,19650121,TAI  ,V19899774      ,01  ,20080727,DE,338074.00,541.20,111424
T-LF2781753-11           ,Buckingham               ,Yolanda             ,F,19381220,TAI  ,LF2781753      ,01  ,20090605,WV,100000.00,497.20,0
T-V19335628-11           ,Buckingham               ,Yolanda             ,F,19550217,TAI  ,V19335628      ,01  ,20071222,IN,2311415.00,1935.24,0
T-LF2735928-11           ,Buckingham               ,Zachary             ,M,19820421,TAI  ,LF2735928      ,01  ,20100420,SK,500000.00,445.50,0
T-LF2735928-11           ,Buckingham               ,Zachary             ,M,19820421,TAI  ,LF2766262      ,01  ,20090505,SK,250000.00,222.75,0
T-LF2774020-11           ,Buckingham               ,Zachary             ,M,19770131,TAI  ,LF2774020      ,01  ,20091201,QE,100000.00,105.60,0
T-LF2779248-11           ,Buckingham               ,Zachary             ,M,19741118,TAI  ,LF2779248      ,01  ,20091020,MI,100000.00,115.50,0
T-TM2713214-11           ,Buckingham               ,Zachary             ,M,19640315,TAI  ,TM2713214      ,01  ,20091101,FL,400000.00,932.00,0
T-V19897800-11           ,Buckingham               ,Zoe                 ,F,19700205,TAI  ,V19897800      ,01  ,20071229,TX,1529030.00,877.08,62173
T-JT1894182-12           ,Burke                    ,Alice               ,F,19470915,TAI  ,JT1894182      ,01  ,20020301,FL,700000.00,1386.00,5923
T-LF2247007-11           ,Burke                    ,Amanda              ,F,19820729,TAI  ,LF2247007      ,01  ,20100520,FL,1000000.00,759.00,0
T-LF2279221-11           ,Burke                    ,Agnes               ,F,19911128,TAI  ,LF2279221      ,01  ,20101020,FL,200000.00,114.40,0
T-LF2731869-11           ,Burke                    ,Annette             ,F,19611224,TAI  ,LF2731869      ,01  ,20100420,OH,150000.00,268.95,0
T-LF2971882-11           ,Burke                    ,Angela              ,F,19470630,TAI  ,LF2971882      ,01  ,20080601,AZ,150000.00,542.85,758
T-TM2972460-11           ,Burke                    ,Allan               ,M,19640217,TAI  ,TM2972460      ,01  ,20080601,OR,500000.00,1265.00,0
T-UL0061040-11           ,Burke                    ,Andrew              ,M,19620514,TAI  ,UL0061040      ,01  ,20071227,NY,375000.00,370.44,116428
T-UL0061054-11           ,Burke                    ,Allen               ,M,19670902,TAI  ,UL0061054      ,01  ,20051230,GA,240950.00,266.04,56218
T-UL0061068-11           ,Burke                    ,Alvin               ,M,19750925,TAI  ,UL0061068      ,01  ,20061221,AL,216647.00,114.48,25946
